Bug 1,Bug 2,Carbon,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
KA,PAg2,ArabinoseL,1267.185468,3273.747814,425.4960732,186.6644960721636,261.43512621393825,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.6309041661015486,-0.2015744697433372
EL,BI,Citrate,377.1479789,1468.161998,128.9744481,-35.00289965582408,-19.67590207139881,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7347306548489613,-0.0440939376470185,-0.7807537139600523,0.0380225394363147
PR1,KA,Glucose,3933.24502,15579.13988,977.7130799,628.8649853514722,484.113575955271,6993.702758671064,1677.726611654751,3077.1319408875897,1.62148647467857,-0.002116133365859,-0.7612583622572914,0.0598887978357191
PK,PR2,ArabinoseD,20.86980932,15943.93743,-18.49639049,-91.71010080971736,-149.8927056024495,-5001.488171724186,-2267.6661119247383,-359.92321590704427,1.734465090778677,0.0343645341896359,1.6398755564620169,0.0056531287404293
PR2,PR1,Sucrose,5644.208115,10570.15775,18.50185212,378.6347692545015,-106.91177860416826,-2689.207894007573,2758.239159096253,4360.020146252447,1.6398755564620169,0.0056531287404293,1.62148647467857,-0.002116133365859
RP1,PR1,Cellobiose,833.3921743,16104.34438,22.13129545,402.5300448762608,-97.7708651301066,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.796280534436652,0.1132262738115668,1.62148647467857,-0.002116133365859
RP2,CF,Alanine,544.4370566,2621.418162,975.3813272,37.92831824391067,-33.824096157596266,741.1054852498066,4315.9873925711045,13.794514649971838,-0.7928518257374005,0.1173580381058817,-0.7747391645761742,0.0463737318058709
KA,PP,Lactose,1131.634903,11796.43621,-18.81212424,-7.973029383972971,-91.65209933241636,4030.8857189822543,-8472.949601319571,822.9364983016548,-0.7612583622572914,0.0598887978357191,1.7082373371805837,0.0228923513977414
PP,PR2,Cellobiose,-1.61136202,11872.83856,-28.48206877,-87.18117872773563,-147.27384223580182,-4540.841100752734,-2411.5148155820675,224.30168399432355,1.7082373371805837,0.0228923513977414,1.6398755564620169,0.0056531287404293
PAl,PK,Serine,38.16800126,19235.14357,-6.424856398,-18.62750729109553,-84.92431904996522,-2788.449131408402,1881.6342611257503,-105.7903740546841,-0.5643511278633632,-0.250667083381068,1.734465090778677,0.0343645341896359
PR2,CF,Proline01,744.4771208,14505.99229,146.4287716,-1.4050190277295087,-33.44937320665906,-3596.306299453788,-268.0285673898953,-271.902723882693,1.6398755564620169,0.0056531287404293,-0.7747391645761742,0.0463737318058709
PP,LA,Glutamine,2832.655506,11447.77847,867.6953344,1410.1081216539212,11.117489916578505,675.2104018554141,5232.697271642289,-502.4393323583622,1.7082373371805837,0.0228923513977414,-0.7710003090347234,0.0770753917642925
PAr,PR1,Citrate,2062.518701,6138.631629,2570.866751,368.3068081405984,704.9908453636152,-1541.2519523501269,2693.6455479560072,-323.4601435791636,1.5779525775593926,-0.0142748062335358,1.62148647467857,-0.002116133365859
PP,BI,Glycerol01,1167.360438,11737.90345,81.06792322,36.34144084927971,-2.2812403237628587,-2693.764801775901,-38.33286753751476,-505.83857085624544,1.7082373371805837,0.0228923513977414,-0.7807537139600523,0.0380225394363147
EL,EC,Sucrose01,37.17501106,28040.25987,5.9324149,2.03028570120955,-47.509264400000006,-4757.977930250542,-1619.4842856891546,276.64167543083903,-0.7347306548489613,-0.0440939376470185,-0.6435193071495694,-0.04782846145587
CF,PR1,Glucose01,42.66451088,15616.3939,1014.577994,0.234592148634988,92.48752557718024,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.7747391645761742,0.0463737318058709,1.62148647467857,-0.002116133365859
EL,PAr,Glycerol,651.9807415,12113.08256,3165.725336,533.6221096616518,170.22838510249446,7432.507689247068,1108.0144049648736,-2786.313227145484,-0.7347306548489613,-0.0440939376470185,1.5779525775593926,-0.0142748062335358
CF,EA,Uridine,116.8676206,3578.442567,104.1949592,-39.7785719682264,-23.411125850281447,-3560.7358050403977,-1562.526406150641,-599.4438837790732,-0.7747391645761742,0.0463737318058709,-0.7286059140580324,0.2582533144674926
RP1,KA,Trehalose,629.1606164,2035.300418,1277.856607,353.07529241598417,365.4714378056658,2811.75714720898,-1159.308043177844,-1751.0798820505725,-0.796280534436652,0.1132262738115668,-0.7612583622572914,0.0598887978357191
RP1,RP2,Water,0.0,956.137396,0.0,-59.16075791181174,-1.8437283012756325,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.796280534436652,0.1132262738115668,-0.7928518257374005,0.1173580381058817
PP,PP,ArabinoseL,12.40404381,0.0,12.40404381,-87.51892997174765,-87.51892997174765,12335.053502387886,-3617.8105890062825,-1156.2145892128715,1.7082373371805837,0.0228923513977414,1.7082373371805837,0.0228923513977414
RP1,PAl,Proline,71.61638495,1982.709071,275.2525442,-44.52743475000261,-5.156436573938778,3883.9113678546114,9886.057996490275,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.5643511278633632,-0.250667083381068
EL,SF1,Mix,434.3959966,2083.086451,284.0711776,383.03367560895,145.02139553067775,2759.911010298725,3559.081141984618,1520.1451734521138,-0.7347306548489613,-0.0440939376470185,-0.7354472493977712,0.2471410927598533
PAg3,PAg1,Water,0.0,1521.943693,0.0,4.592180846831639,-68.55143804066972,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.5989515583467925,-0.2484610553238693,-0.6443154712889336,-0.2220118218825399
CF,PAg3,Proline01,146.4287716,2825.847139,123.2337521,-33.44937320665906,8.044447694098267,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.7747391645761742,0.0463737318058709,-0.5989515583467925,-0.2484610553238693
EA,RP2,Trehalose,396.5438662,1895.844175,642.2448216,215.3112392131593,589.5533395130719,2811.75714720898,-1159.308043177844,-1751.0798820505725,-0.7286059140580324,0.2582533144674926,-0.7928518257374005,0.1173580381058817
PAr,PAr,Pyruvate01,673.8389179,0.0,673.8389179,40.164019525429694,40.164019525429694,-3806.052493422824,-973.2049868701582,-91.69461650408572,1.5779525775593926,-0.0142748062335358,1.5779525775593926,-0.0142748062335358
PH,BI,Succinate,3656.818918,18306.29082,-1.610718881,1293.6765444151092,-46.25036565765528,-492.129761316511,3883.979543166541,-547.0296480788238,1.675692322398025,0.0107785747182994,-0.7807537139600523,0.0380225394363147
SF1,EA,Proline01,7.092706874,1673.003795,44.51660534,-4.559654367725557,-22.59775509280985,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.7354472493977712,0.2471410927598533,-0.7286059140580324,0.2582533144674926
KA,RP2,Pyruvate,575.07254,2430.612452,422.2508858,114.39200622729209,286.8601489625703,2948.202194327789,3875.839637567356,312.5572073877007,-0.7612583622572914,0.0598887978357191,-0.7928518257374005,0.1173580381058817
PH,PR2,Lactose,1.703420467,11198.69026,-31.57376752,-170.58843889918126,-150.69223960801892,4030.8857189822543,-8472.949601319571,822.9364983016548,1.675692322398025,0.0107785747182994,1.6398755564620169,0.0056531287404293
SF1,PR2,Water,0.0,15867.36773,0.0,-6.348806738346639,-144.11655617317422,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.7354472493977712,0.2471410927598533,1.6398755564620169,0.0056531287404293
LA,PAl,Maltose,622.4560099,1874.617347,-16.36876273,29.791431184547942,-23.71401487435435,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7710003090347234,0.0770753917642925,-0.5643511278633632,-0.250667083381068
SF1,LA,Fumarate,-6.030823688,1749.097303,65.4905892,-13.28696880779478,8.83506790000672,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.7354472493977712,0.2471410927598533,-0.7710003090347234,0.0770753917642925
PAg3,PAg1,Arginine,28.82518679,1521.943693,-2.935362564,6.333452900924043,-66.97690859874274,-1129.935928584828,3502.6115764486026,-1543.010452599992,-0.5989515583467925,-0.2484610553238693,-0.6443154712889336,-0.2220118218825399
EA,EC,Glycerol,1060.502384,28711.03277,8168.607955,182.01385299517145,66.89270390000001,7432.507689247068,1108.0144049648736,-2786.313227145484,-0.7286059140580324,0.2582533144674926,-0.6435193071495694,-0.04782846145587
PAg2,KA,Ribose,758.6572441,3273.747814,1254.847351,190.38609202116183,342.92500504430933,-1694.9022807554345,-240.82647191593367,1168.1224639327693,-0.6309041661015486,-0.2015744697433372,-0.7612583622572914,0.0598887978357191
KA,PAg2,Pyruvate,575.07254,3273.747814,994.957644,114.39200622729209,16.653606139226323,2948.202194327789,3875.839637567356,312.5572073877007,-0.7612583622572914,0.0598887978357191,-0.6309041661015486,-0.2015744697433372
PR2,LA,Ribose,57.00077517,15023.09028,661.2274216,-123.5859140762542,180.3068294943712,-1694.9022807554345,-240.82647191593367,1168.1224639327693,1.6398755564620169,0.0056531287404293,-0.7710003090347234,0.0770753917642925
PP,PAg2,Glucose01,722.7305101,10982.19141,47.62975059,121.44715077290266,31.59058032180837,-3498.5210735170613,-668.5771724619559,-476.3321488083415,1.7082373371805837,0.0228923513977414,-0.6309041661015486,-0.2015744697433372
PR2,PAr,Alanine,2558.155858,8586.542597,2870.187902,600.0514966989467,21.86045878402557,741.1054852498066,4315.9873925711045,13.794514649971838,1.6398755564620169,0.0056531287404293,1.5779525775593926,-0.0142748062335358
RP1,BI,Xylose,847.5493632,1590.781117,809.4465804,141.98010281479773,41.32327663982721,-262.62735676487785,-1831.719518216824,1225.075731282064,-0.796280534436652,0.1132262738115668,-0.7807537139600523,0.0380225394363147
RP2,PAg3,Uridine,18.21134683,1948.097629,45.20176091,3.862364301855905,8.877140297572963,-3560.7358050403977,-1562.526406150641,-599.4438837790732,-0.7928518257374005,0.1173580381058817,-0.5989515583467925,-0.2484610553238693
