,y_train
5215,1.699834832
738,0.0
8440,-0.115552019
12618,-0.897713872
2802,-1.518998601
5549,-3.20612985
9703,1.099828902
14836,-0.576156382
408,-1.745763459
13099,-1.00916542
5627,-1.865917775
4825,-0.193211053
2742,-3.072485033
7496,0.0
4188,-0.788518162
7097,-1.30805019
7824,0.343042579
12796,0.0
15368,-1.09074337
9457,0.0
5060,-0.604499863
7718,-1.078883159
7900,1.222081447
12654,-0.974717619
15470,-1.59801151
6508,-0.239708959
5789,-0.178270117
6051,-0.456159759
2890,2.505936298
6705,-0.391568891
13264,-0.504505013
13080,0.0
12761,0.0
11589,0.199152727
1094,0.0
15051,0.0
10755,2.433014931
1275,0.0
1012,2.092552589
3047,2.058597136
11709,2.222673675
9132,-0.657549418
243,-0.541391958
14426,2.274804282
13817,0.0
5178,-1.028902426
13135,0.090519862
9740,-0.024133745
5838,-1.614387873
10427,0.323437913
1165,-1.044502454
9967,0.034855769
14984,-0.941695759
8986,-0.762715412
8571,0.0
779,-0.071611117
1866,0.0
15367,-2.395554939
5378,-1.769433391
6986,-0.158453983
719,-0.687952953
9238,0.0
7570,-2.87900164
12574,-0.227666328
6215,-0.908532482
12353,-1.176390098
8473,0.121345048
8105,-1.053529576
1566,0.35150541
10794,0.636963046
9135,0.531469269
6122,1.328096121
13930,0.0
11685,-0.750283058
4333,-2.648444148
9969,0.051445829
11386,-1.519428663
9496,0.196532081
12052,-1.584420298
11907,-0.519590825
74,-0.770313413
13875,-1.297751928
12289,0.0
14776,2.402499481
11561,0.0
1033,-0.30281986
10724,-0.127224687
10601,-0.683558028
8346,-1.731087017
13653,0.04804511
10,0.416069039
8746,-0.155512169
10898,0.0
12626,-3.787826953
1383,-1.948090776
655,1.068636859
12750,1.671104863
2701,-0.655599134
4355,-1.555451662
1164,1.260943575
9473,0.836221819
6804,0.0
4218,0.0
9799,-1.742685633
12228,-0.897527412
4277,-2.040838477
13305,0.0
2514,-0.785596045
2549,-0.515824983
14558,-0.640318399
1998,-5.807353625
12448,0.0
5612,0.0
9764,0.281623485
4457,0.0
7657,0.049590593
10136,-0.041391734
6471,-0.219794056
9867,0.0
12807,-0.366367536
5666,-1.030553535
13353,-0.545213809
15291,-0.634968234
13834,-1.66149956
9510,0.309622451
415,3.15626716
707,-0.248106128
8057,-0.105000062
9594,0.0
3744,-0.108622555
9898,0.117718497
281,-0.280434464
576,1.785146992
5173,0.0
1229,-7.758799513
5304,3.523495746
7882,-0.205945267
1150,-1.153738255
1216,-4.95147414
1047,3.388411713
9576,0.02450764
12715,-0.230282612
6436,0.121110598
13367,-0.033863342
4756,-1.585072764
9810,-0.289898039
11454,0.0
14057,-0.097501168
10703,-0.777262795
4916,-1.330447725
9772,-1.631953717
13700,-2.755594441
14322,-1.084945058
12712,2.781654989
1787,-0.458460407
12265,-1.623263832
6809,-0.495982119
13325,-1.007334772
6940,-1.022183018
10630,-0.288317029
11647,-0.304934106
1127,0.0
5567,-1.3505068
10076,2.991181425
14005,-0.16313534
2009,-4.590394928
9677,0.0
13524,-0.311103648
8228,-1.026283905
7519,-0.588793645
1344,-1.255894293
11473,0.153152917
1452,0.10715089
7539,0.035264372
15185,2.07270315
10258,-0.114409704
14988,-0.268361908
4608,-1.070650991
13389,-1.171470851
1990,-0.387458086
631,-0.603715444
7560,-0.802020555
10673,-0.79259532
4220,0.0
9424,-0.171438011
4711,-1.250435692
2796,-0.097347
12086,0.452089413
10761,-0.61254778
1410,-1.485752567
8245,0.0
6108,-1.898894491
14142,1.455604359
9881,-0.541643772
8521,-0.036382604
3221,-1.835156003
533,-0.000522205
8029,-1.131195499
10512,0.0
12117,-4.552350998
7747,0.0
11533,-1.400294104
1378,0.079266503
12536,-0.851346992
15101,-0.654735126
7493,-1.194512828
8153,0.0
1249,0.0
14810,0.885241154
3736,-0.234091212
14978,-0.519857572
15433,0.0
10315,0.029867805
8183,-0.677895757
11618,3.537594274
14022,-0.182114001
5380,0.0
5151,-4.150052886
4304,-1.171750079
13907,-2.693354757
4466,0.0
14796,-0.053435453
6317,-0.376675232
4175,-0.920097192
6087,-1.723744539
3895,0.0
11046,-1.072207145
11437,-0.752008961
5773,-0.89492959
12276,-1.516578263
4850,2.356740882
4912,-1.060714704
13218,-0.089581478
2595,-0.03712884
3184,0.0
3275,-0.018418692
14107,-0.735915899
13438,-1.472645274
12133,-1.154085926
2621,-0.648862181
2996,-1.288410026
9540,0.067510691
10798,-1.066916232
8520,-0.083479122
15174,1.182407418
10015,0.111283164
14015,0.0
1382,-1.677006908
3553,0.0
14738,0.0
3077,3.321315093
11652,-1.022603828
4754,-1.54743365
1264,-0.169210328
5951,-4.397935324
7105,0.0
5884,-0.154958744
15454,-1.6052385
6284,-0.476662715
3247,0.0
11425,-1.129120396
1785,-0.097756585
8195,-1.200031005
13371,1.093532277
9597,0.02424145
10485,-1.612183998
437,0.0
5411,-1.700713904
4837,-1.521841257
5240,-2.020213731
4794,-1.065688071
6213,0.024128822
2389,-1.740106573
15259,-1.543691747
6802,-0.79933326
12012,0.578303752
9091,-1.053379318
7476,-3.633339546
13702,0.0
5251,3.323566765
6820,-0.928041889
14203,-0.148628163
14996,0.195784032
6279,-0.317102829
2891,2.726367016
10505,0.54260409
9385,0.0
1014,-0.090612101
8710,-0.590514881
2340,-0.404047569
3520,2.544444982
10146,0.032223532
3419,-1.250725619
13154,0.0
2150,0.0
9296,-0.071977071
14971,-0.335915987
10235,-0.757112585
11750,0.803328045
6988,0.075044814
6857,0.143353485
13607,-1.156072446
293,2.471712895
6948,-0.059360705
5869,-1.669526951
27,0.0
1393,-1.216662229
9538,-0.85414421
6458,0.235927728
15371,-2.384918722
10093,0.20011558
927,-0.337082867
10201,0.0
8766,1.421473859
3301,-0.69648258
13404,-2.991801167
14914,-0.46827593
10355,1.546095267
706,0.731192606
12605,0.0
1678,-0.7651363
811,0.0
917,-0.795102847
13332,-2.705178281
3423,0.0
2395,-0.084319499
5588,-2.244977896
11013,-0.221207351
218,-1.551811473
12903,0.0
4312,-0.403644644
4753,-1.635702425
8109,-0.598036746
241,-1.001988162
9801,-0.459841941
4706,0.0
6350,-0.2399948
5702,-0.959156819
9882,-0.058874963
5244,-0.193409571
10449,-0.157237918
10065,0.0
9485,0.47087789
10436,-0.496568909
9600,0.0
6198,0.0
11588,0.405227048
11233,-2.337222863
1153,0.424921665
10066,0.1357365
2482,0.362169718
8655,-0.399350381
5886,-1.214717996
6204,2.895162296
5179,-4.163530473
5695,-1.061088259
11052,-0.055010314
13945,0.998066809
3155,-1.033929055
11194,0.014559199
14311,-0.754171917
3984,-0.908266797
4784,0.0
11143,-1.366020627
13095,-2.407636419
13170,-1.756913054
4230,-1.157853462
5816,0.0
5119,-0.519900479
13613,-0.096312642
9375,-0.187780496
11325,-0.114856452
9453,0.0
12647,1.570907714
11384,-1.474220202
8363,-0.844493805
10283,-0.407199525
7904,0.0
7044,-0.128855705
7869,-0.88595293
10664,2.40425908
7290,0.678167571
2173,-0.486614824
4138,-0.781084571
12240,-1.153821085
596,0.0
7970,3.212729269
101,0.0
3182,-0.91801525
9935,-0.297882699
14377,-2.624772817
6305,0.0
12157,2.523575245
14856,-0.103901082
2193,1.522376341
13909,-1.179648282
452,-0.482208048
14950,-0.642615054
4993,-0.782274265
9465,0.0
7389,0.0
4627,0.0
4930,-0.214734819
6772,-1.590018783
5995,0.0
12808,-1.634694257
11822,-1.894616976
9425,0.062629208
10502,-0.573805468
6039,-0.746207042
9713,0.419374815
4420,-0.734343009
3350,-0.351602844
12844,-0.76055849
3673,4.160219601
9253,-0.809520247
9128,-0.792007483
6416,0.49512228
8825,-0.348604819
5216,0.0
13658,0.0
782,-1.001956468
843,0.0
34,0.0
3982,0.0
2931,1.096444039
10351,-0.40851298
370,0.311199609
1904,-1.047118401
4300,-1.87715616
4116,-0.76615794
7891,-0.210304375
3131,0.135919523
3463,-0.530440941
14551,0.0
3701,-2.366872993
13865,0.0
12124,2.842288538
850,-0.644974199
15014,0.0
12204,2.274485429
11044,0.0
14467,-0.843470836
3467,0.365201762
2854,-0.349251797
6406,-1.072207145
2867,-1.923001254
13443,-1.437674764
10244,1.865310955
11863,2.874133225
3397,0.539588098
13380,-0.860689398
3243,-0.758829683
13424,-0.415623792
7940,1.284900805
1205,-1.525033274
6132,-1.556056586
8328,-1.164218012
14781,-0.282494868
3585,0.009675112
13914,-1.01501881
3286,-0.901016666
13559,-1.256018816
3012,0.0
384,-0.202160354
2643,0.035010662
8550,-0.578120202
5214,-1.558865616
5865,-2.10831499
100,-1.261834111
9926,-0.539823531
151,0.0
4865,-1.619153901
6028,-0.015177648
764,-0.400894037
2723,-1.017730324
9841,0.025713127
2908,-0.671873514
9062,-0.622360085
2124,-0.014850168
3153,-1.180942438
5022,-1.231167065
14923,0.002491371
14592,0.0
9923,-0.253604793
11286,0.0
2312,-1.066436438
2571,0.0
13097,2.097720557
8135,1.839352311
8702,-1.045542718
10715,0.0
2883,0.0
12212,-0.725093492
170,-2.796208049
9763,0.0
2420,0.0
8976,-0.95419204
5157,1.193960829
15150,-0.913895409
6486,0.0
7284,-0.052868374
13826,0.0
8887,0.525929226
6379,0.0
12047,-1.190909702
2211,0.065378264
10730,-2.014058532
11012,-0.317845473
824,-1.109034373
3888,0.0
3882,-0.44451684
12905,1.553552974
13153,0.0
1137,0.0
4135,-0.232704147
3797,0.0
9765,-0.205089538
6389,0.063940176
13634,0.0
3174,-0.430587568
4959,0.0
12007,-0.115000025
5082,-1.735098582
7887,1.804379816
14081,0.257421354
11524,0.0
5783,-0.837571653
10073,1.849698144
15157,1.511983717
12983,-1.997557571
1464,0.0
10247,0.0
5252,0.0
1086,-1.116977588
10429,2.987989414
329,-0.539192026
6595,-0.567111164
3145,-2.113669743
568,-1.123182352
11129,-0.037228509
13933,-1.025283152
4492,-0.318749246
116,-0.029571291
10681,-0.352915499
14894,0.002729768
9579,0.0
344,0.0
10115,0.096800912
6358,-0.583904062
1859,2.303838624
14308,-1.961283522
2609,0.0
9737,0.029364058
3608,-1.064623868
11984,0.0
13877,-1.32463405
4056,-0.798637825
11258,-1.371587519
1486,1.971056515
3907,0.0
7991,-0.490346912
14717,-0.363630606
15449,-1.020442805
15230,0.0
5078,-2.130246272
13056,-2.369460074
9152,3.86729582
13221,0.0
10294,-1.060019085
10345,-0.72250482
4169,-0.505726519
13238,-0.259248729
2710,-0.863597874
5822,-1.256018816
98,-0.392887536
13152,0.0
1763,-1.046373212
11518,-0.594895236
189,0.0
13761,0.267853114
3526,0.0
7320,-0.102672146
2454,-1.450702446
768,-0.355794964
9606,-0.019057832
3848,4.420176645
4132,-0.866659637
1601,-1.982409184
4461,3.246692572
14364,-0.301759749
5142,-5.719134938
9615,0.182115005
11469,-0.213939827
3114,-0.146173571
9058,3.681685103
13283,0.0
13580,0.0
3997,0.0
12734,-0.366858139
79,-0.739156604
5362,-0.371781714
11717,0.0
12342,-0.326885122
4142,-0.989069816
5987,0.000646683
7985,-0.994746803
1810,2.852123927
12638,-0.57224174
4124,-0.417183597
263,-0.586487342
1691,1.784976036
13312,0.0
1754,-0.77058363
10314,-1.013226663
2477,-0.728494076
5349,-1.834965977
3696,-0.065059148
3337,-0.302372027
2771,-2.630366021
12936,0.012088541
10973,0.076855087
9254,-1.875076281
12832,-1.165916932
11209,0.0
1578,-0.801887605
868,0.0
10354,-1.461515962
11175,-0.387424098
6374,-0.967874112
1937,-0.633716483
14704,0.0
11004,0.0
11506,-0.976841217
3561,0.0
1201,-0.431462916
15192,-2.678451034
7192,0.0
7883,-0.670141705
4361,-4.545272679
5712,-0.723941521
8849,-0.47584085
1244,0.0
14692,-1.002512319
10811,-0.765213894
3885,-1.001956468
53,-2.082379798
5300,0.0
555,-0.300649789
12845,-1.021119027
7058,3.10635888
8256,-0.722998023
9266,-0.873793067
892,-1.024479537
8402,-0.120016899
658,0.0
363,2.140452663
7798,-0.857985975
10767,0.03171235
15210,2.609199633
462,-0.558522416
4163,-0.490548131
10171,4.72712541
13428,0.0
14522,0.0
12466,-2.820048171
10360,0.162571484
10654,-3.204989032
8893,-0.655715145
2013,-1.443572278
8686,0.0
9790,0.0
4485,0.117463964
5671,-0.507702098
6327,-0.59077351
4241,-0.934982229
12135,-2.289380776
1465,-0.340387705
4181,-0.915081002
6873,0.0
3672,3.827644327
187,1.981775595
2774,-0.415807879
3298,-0.704359141
1798,-2.084121478
7064,0.0
1769,-0.932859168
8937,0.719964642
456,0.0
15126,0.551882052
6631,-0.634824195
2737,-0.154958744
12263,-0.78591409
1645,-1.212516487
371,-1.84616331
7695,-0.048952976
15031,3.164861038
12581,-0.174883068
694,-2.407482863
888,-0.950384573
1373,-0.969268845
564,-0.34470228
9514,-0.064097308
5765,-1.078579058
7271,0.0
4310,0.0
7345,-1.24531391
13782,0.0
14067,-0.998672727
10124,0.0
5757,0.228358551
11696,-0.372476381
7859,0.453964917
12076,0.0
11200,1.657228995
7993,-1.064770861
9070,-0.308410225
5196,-0.08880168
1655,-0.318808164
6974,-0.023468896
9661,-0.036218547
15303,-0.922548459
15444,-1.55034052
11529,0.441911065
814,0.0
14423,-3.115703512
6094,-0.07848195
9269,0.111358535
2489,0.02081409
2664,-1.900204102
4322,0.0
2422,0.0
14075,0.734522757
15363,-0.621766438
14388,-1.130118702
5996,-1.230108157
11030,-0.389985943
10999,-2.331602489
14563,-0.115029506
9818,0.0
12896,-5.077272551
10777,-0.035518202
5373,1.834779074
5558,-2.016022697
12603,-0.872595569
4493,0.017532444
871,0.999309293
10686,0.112655473
3299,-0.674717108
14055,-0.175351536
15029,1.084285023
8652,-1.306541423
13355,-0.348017491
13168,0.209865621
1660,-1.166980699
4820,-0.359212638
12010,-2.27509507
1687,-1.247690111
12765,0.0
5253,2.871398872
7164,-0.729795809
6461,-0.872788719
14549,-1.959441852
7363,-0.387958343
123,0.014889153
9246,1.527190027
838,1.11916136
11666,-0.025441198
15383,-3.392052626
13346,0.0
12183,-1.84023108
14963,2.446395009
1046,0.120206624
3806,1.67051686
15270,0.0
2496,-0.385861751
1803,0.421100808
9439,-0.084319499
2335,0.0
11479,0.09922251
12667,-0.914213586
3976,-0.707280725
10548,-0.182556277
13310,-0.507450869
8948,-0.731111917
2666,-0.906112138
13967,-0.172479987
2147,-0.287788122
10075,-0.144465879
5132,0.381910493
6074,0.0
13296,-0.908266797
1224,-5.409623832
291,-0.045926264
13758,-1.090208384
13923,-1.382737944
8783,-0.023404174
10241,0.0
4895,-0.866490352
1957,-2.624772817
9993,-0.018552286
1473,0.0
6649,0.0
13862,0.0
15349,0.0
8006,-0.827711412
1403,-0.400909227
937,-0.177574521
9001,0.0
9184,-0.764602811
9418,0.691793429
5538,-1.327947603
1305,-0.892750602
7751,0.0
7132,-0.474681799
3680,-0.755254218
8967,-0.490379317
7468,0.0
12735,-0.691462365
5189,-0.527835623
14698,-0.540844995
11446,0.0
5024,0.0
5409,2.300233785
14869,-0.760913427
8960,0.371408006
6294,0.650343884
6674,-0.198726391
3858,-0.350969306
3206,1.147139995
14144,-1.128372636
7260,-2.131054947
15214,0.09591916
3494,-0.773759325
9916,0.0
11703,-0.169532924
259,-0.107263711
14875,-0.688055161
7358,-0.972173265
4675,-0.821415717
13801,-0.068491692
5450,3.689278762
1939,0.0
12138,1.344414312
14900,-0.158709287
14899,-0.885693565
13536,-0.848296431
4970,0.0
13748,-0.320580379
8677,0.222680218
10470,0.0
9381,0.0
3477,-1.118739542
12392,-1.343317497
13142,-0.897948368
12916,2.074843671
12993,0.0
6189,-2.027346927
11598,-0.108923777
2033,1.758571692
9441,-0.152797615
14201,-0.249453172
2852,1.582059948
6536,-0.02902414
13447,-0.396270679
13329,-0.35310536
11283,-0.171284813
11811,2.941351075
10699,-0.244585655
9850,-0.083442317
12044,-0.765171211
10387,-0.67094434
3839,0.0
4023,-0.903804758
11502,-0.599321783
14170,-1.511427369
13008,-0.71264839
8188,-1.139833164
13177,2.930021023
13955,-2.65872291
12862,0.871021567
7063,-0.255727915
13046,-1.611320181
14158,-0.483727267
6776,-0.486134906
9195,0.0
14290,-0.223375665
1481,0.0
142,0.0
10667,0.0
9563,-0.06772277
4539,3.409630118
15345,0.0
9819,-0.317693276
12760,0.0
9476,-0.017206968
1797,-0.843386065
2922,-0.045958354
9285,0.654205769
2463,-0.720549934
3200,-1.320377586
2215,-0.118732018
5758,0.0
3344,-0.5959081
6109,3.148084389
2322,0.0
717,-0.099652469
14035,0.0
606,-0.267990656
11155,-0.082181457
12895,1.191115163
7706,0.0
6906,0.037603491
453,-0.717568573
3656,-0.649548846
13268,0.0
15379,-2.991462425
7956,-1.0889219
710,-0.552485043
2266,0.0
254,1.771990456
3395,1.053791176
12604,-0.360649045
10309,-0.16115357
9372,0.235303076
14360,1.04230997
7628,0.0
14849,0.471561615
9308,2.94948714
5839,-2.166266946
1988,0.0
3962,-1.469426627
8708,-0.242810112
5715,0.0
1450,-0.148390631
11604,0.0
14468,0.742886032
8530,0.0
3431,0.0
3532,-0.634177902
4961,-1.326952744
2637,0.844718256
2034,1.150345547
6145,0.097417973
5812,-1.212213614
9379,-0.464836267
3975,-0.507449111
2583,-0.625425968
4342,-2.518627433
1555,0.0
7934,0.0
12099,-5.494356364
8392,0.26154077
14870,-0.670363152
12083,-0.431462916
12653,-0.823892693
13513,0.01410757
781,0.0
12213,-1.330512183
9972,-0.205231168
1192,0.0
3877,0.0
8684,-0.597101057
2680,0.817385533
8483,-0.036205813
3222,-1.86344805
6487,-0.22976256
7312,0.0
15459,-1.911736816
10305,-0.521320007
4009,-1.318700172
14621,-1.820391093
901,-0.860741853
10708,0.130919652
12675,-0.712220479
1960,0.0
3533,-1.347164902
516,0.110461031
7216,-0.552982006
5518,-0.877408992
8486,2.440255052
5673,-0.890295729
6010,-1.897819323
1734,-1.129542612
6037,3.038441795
13089,-3.198878699
13128,-0.688334857
8895,-0.804999072
12001,0.02261486
10149,0.2577983
13676,2.008364058
8768,0.0
1429,-0.089209506
4148,-0.584320224
13106,-1.829551197
4015,-0.546311919
12088,-1.016135049
6155,0.0
7820,-1.094281311
13267,0.0
1485,2.277013443
11134,0.0
4066,0.0
10381,-0.520589402
13011,0.0
3226,-1.385250066
14310,-0.5501944
1860,0.0
7733,-0.149831287
4480,0.132212153
14694,-0.969852122
10573,-0.322370526
2624,-1.185167781
12393,2.451808103
11764,-0.085531265
8632,0.364087736
14712,-0.466169919
5835,0.0
10762,-2.057626794
7755,3.833397972
7525,-0.579218706
5528,-1.601012973
4171,-0.278650329
12911,0.0
7890,0.546278409
4448,-2.914140874
14454,0.006776977
10335,-0.808495104
15080,-0.789493591
7506,0.0
12991,0.0
12703,-0.857038212
14723,-0.661218739
9110,-0.688282914
4193,0.144210101
7433,-1.46503572
13482,-1.936708644
7792,-1.001956468
3195,0.738362608
3898,-0.000757181
7435,-1.167491011
15239,-0.681843589
2196,-0.55643824
4130,-0.808286333
12597,2.66243185
4745,0.0
13338,0.081102685
5150,-4.722718154
10988,-0.112343177
13791,-0.164425324
12894,-0.402737796
231,-0.067725782
2660,0.604842818
8518,-0.267498387
10625,-0.170230916
641,-0.489279853
5097,-0.154958744
6467,-0.164647098
5363,0.026146545
10738,0.008579543
2766,-3.612550838
7137,-1.171671242
6858,-3.76773762
15134,0.0
6158,-1.118058051
8974,-0.761000587
9363,0.0
3500,-1.06497853
11463,-0.279522947
11234,0.639955034
4336,-0.431462916
13003,-0.514040869
13520,0.0
2503,-0.93664301
4688,0.0
8720,0.0
11872,-0.415623792
2144,0.0
14141,-0.064925041
7597,-0.856984139
792,0.0
3181,-0.084319499
9034,0.0
48,-1.249462469
11015,-0.284028515
468,-3.104498102
5522,-0.158899432
4080,-0.817997288
11997,3.399803328
12520,0.194277414
10679,0.0
4445,-0.15488794
7823,0.0
10353,2.355553614
6839,-0.179904872
8411,0.0
8244,0.0
8241,0.429606253
6833,0.0
4919,-0.980814295
7635,1.035985069
5491,-1.092585166
10435,3.834884684
432,0.0
6000,-0.246784928
7461,-1.167133462
12269,-1.241896084
8103,-0.60139699
435,0.0
11867,-0.227055358
13804,-0.165304765
7109,-0.418352218
9481,0.324450236
6890,-1.116979542
4446,-0.230019363
13330,0.106015826
9697,-0.132108655
9959,-0.179864481
2794,-2.713890932
4511,-1.031140751
1963,0.0
8107,-0.653630916
3655,4.300532677
6740,0.205522188
3223,0.548400284
10701,-0.022551987
10633,0.0
12698,-1.052772575
14032,2.764293334
5239,-3.225893692
921,0.0
5902,0.0
3321,-0.680710848
14155,-2.267946559
11111,-0.365878815
4899,-0.459251117
586,0.437240308
11670,0.0
14543,-0.911591895
7679,-1.650235794
5437,-1.027476661
12871,0.0
12201,-1.47666428
15122,0.429440117
2601,0.051441424
3111,0.0
9331,-0.144980209
10839,-0.288560636
9586,-0.041323306
3711,0.097346389
11466,-0.157963696
2156,-1.313248799
7246,-0.819926247
7811,-0.961886706
12674,2.879244847
9516,-0.03482221
7319,-1.056591138
3152,-1.201327229
1187,-1.861001537
15129,0.106419204
13134,-0.472781932
8170,-1.050067911
1368,1.228960082
14021,-0.218368729
4395,-1.004348612
12410,-0.466169919
2237,-0.794133149
1238,0.0
11534,0.0
7929,0.5281612
5020,0.0
8191,-0.903085696
14837,-1.097802702
5417,0.0
15398,-0.386875627
5879,2.705566621
9529,0.0
4353,-5.470006392
7745,0.0
15295,-0.335748005
14265,-1.281438787
10188,0.219365855
12357,-0.987907991
13873,-2.728332989
3865,-0.648514406
10056,0.049832427
1302,-0.054236237
962,-0.791304309
9461,0.229459691
15049,-0.07840494
8394,-0.090716337
5893,-1.939541037
8048,1.355077202
14154,-0.422936753
1752,-0.415623792
5500,-1.761650411
7637,-1.041135166
802,0.194960507
5261,-1.504557223
5433,-0.94162029
4656,-0.044935571
1476,-1.331927319
5030,-1.36049669
15400,-0.700729656
14798,0.282020713
4525,-0.402919226
6144,-0.150780326
12173,0.0
7442,-0.834448771
11287,-0.235571687
8355,-3.413430791
15190,0.0
15088,0.0
9749,0.237738352
536,-0.541752545
324,0.684483376
12510,-1.202888661
14743,-1.037281206
9833,-0.024416296
7276,0.0
5688,-0.974304952
3719,0.0
5143,-3.41754023
10300,0.088579354
14258,0.853249316
2187,0.22952291
13600,-3.848653853
9249,-1.281131641
8040,-0.980814295
11732,0.096294607
2111,-0.424779043
7537,-0.540646302
2826,-1.7563782
3081,-0.226120471
315,-0.532643165
12836,0.37949133
9405,0.338665222
13290,-0.111314778
12306,-1.994562949
1418,-0.101155387
1926,0.182014659
11067,-0.422138561
118,-0.340852737
1809,3.030084234
8301,-1.319719409
4648,-2.736630549
5055,0.0
12354,2.127126465
13567,2.83553391
2857,0.0
10865,1.051302377
13392,0.032653912
4290,0.917316467
14819,-0.220977706
13027,0.0
3459,-1.711223631
14149,-0.997324123
6712,-3.940192904
8878,0.543489059
12732,-1.043181207
14626,-3.233060229
849,-0.741508688
15092,0.0
12359,-0.88588638
9216,-0.270363182
5698,-1.034085487
5071,-1.034743187
5079,-0.182439981
14536,-1.774499053
9060,-3.142109589
14932,-0.084835805
7598,-0.539701911
4146,-0.624116626
1668,-0.667604099
5169,-4.670989768
3303,-0.422088658
8162,-1.190863958
1551,-1.152071261
12229,0.0
5324,-0.11609062
8237,0.223581313
1958,-2.431851323
2219,2.219321126
13727,-2.88210092
11959,-0.754926909
12633,-0.651620816
8728,0.0
7769,-1.837881015
5846,-0.693352373
5721,-1.035796684
6694,-4.030500368
6075,0.739165327
1233,0.701652437
8201,0.437137039
15221,-2.069158857
9552,-0.037734461
14564,0.0
2397,-0.716933078
10445,0.0
12123,1.748546838
11492,0.0
15061,-1.873558199
9026,-0.171400073
11973,-0.863909851
3538,-2.092457918
6253,0.287452741
12408,0.0
5805,0.0
10200,-1.062489622
1,-0.859252027
12452,-1.010864168
8739,-0.812833545
10368,-0.615150315
14972,-0.360940738
9896,0.0
2,-1.022603828
6628,0.0
86,0.0
6667,-0.307197434
3487,-0.5414361
8151,-0.79602515
2915,0.174952169
8985,-0.487925054
11501,-0.112968808
11844,-0.762992627
13925,-0.480482366
10132,0.0
3166,0.159379047
1922,-0.42504277
8097,-0.017724856
509,-1.124413703
4593,0.478211664
14505,-0.861003261
5777,-0.367937484
9628,0.189660704
2561,-0.425680252
12406,0.0
12114,-3.382806118
1547,0.0
4851,-0.023347682
6863,-0.550853982
4763,-0.595900449
5964,2.215049089
13324,-1.34544463
8072,0.687892041
3432,0.0
5397,-0.1312467
9170,-0.367873852
3807,1.024834051
3631,0.0
12421,-0.857985975
7297,-0.125490962
6072,1.232669241
8206,-1.204649879
1158,0.867541575
14578,-1.700787537
6481,0.0
113,-0.711704138
2120,0.518666625
13609,1.16863488
6818,0.192217653
8405,0.096864329
3573,-3.766168692
4474,0.26536601
8617,-0.859059813
2122,-0.290229312
9961,-0.336569759
11443,0.0
7226,-0.77130462
11444,0.0
6188,2.234889852
15281,0.0
14413,-2.866021047
9864,-0.108890163
4367,-0.720853607
3703,-0.820730303
4122,-0.80358746
4449,-3.312056763
10913,-2.100886484
7965,-1.044786429
7167,-0.799488916
1934,-0.125016033
9584,0.0
10196,-0.60029622
9336,-0.077561438
10793,0.0
6779,0.048097932
11171,-0.06140783
3245,0.0
6703,-3.475181079
5640,0.0
14143,-3.974900758
6297,0.128415722
1751,0.0
9989,2.138039856
14084,0.0
9887,0.113945983
3205,0.0
611,-0.272347078
8100,-0.087335679
15130,0.0
4491,-0.9942298
11073,-0.413308701
8317,0.012444049
3232,0.0
6994,0.0
11224,4.45029681
1235,0.0
9374,0.099434892
10951,-0.114553114
12737,-1.39751909
1663,0.0
1371,-0.891949172
4368,0.975940779
11860,-2.429082406
12801,0.0
4401,-0.907793402
7242,-0.345317614
3916,0.293163929
9919,-0.895956882
5941,-4.674662727
12236,-1.289044442
3236,-1.340541629
14838,2.660950009
15125,-0.6092007
13690,-4.811453066
14765,-2.527834627
7608,-0.052981705
10803,-0.15433893
14835,-1.078025176
13275,-0.078758238
10286,0.0
1964,-1.256882742
7098,0.832028351
11144,-0.409871898
15105,1.23894281
3074,-0.021751872
5798,-0.709628179
403,-0.649465319
11708,-1.879682357
13019,-0.873327974
11676,0.040977399
6946,0.365071141
8334,0.0
106,-1.105780618
1623,-0.439114526
12512,-1.216940902
4160,-0.615448236
13303,-0.112378864
9883,-0.195019683
11656,0.0
14090,-0.686760605
15204,-0.302668043
12710,0.326614722
1747,-0.958588219
9685,-0.452548059
11795,0.0
14574,-2.043389352
14325,-0.539361901
8376,-0.756581224
9089,2.266961238
11871,0.0
12143,-1.40591515
5854,-2.648366385
2964,-0.403132989
3964,-0.34365555
1721,-0.57622918
13732,-0.057196687
2597,-1.002480201
7458,0.0
9855,0.490022507
12058,-1.460411813
585,0.533829694
5074,-1.537302236
5483,0.0
7995,-0.7019802
10077,4.093182205
4418,0.0
14016,0.0
8487,2.317651592
5223,-2.226050673
11806,-1.175789869
5003,-0.849264367
13533,1.157908133
2233,0.208151881
10438,0.0
11375,-0.565904919
10859,0.0
6702,-4.575400413
13030,0.0
7701,2.740159544
7536,-0.666159359
15189,-1.177301837
10775,-0.013070687
15337,-1.563950031
4233,0.215874233
12786,-1.792420765
13608,-3.15340109
2472,-0.789325647
2588,-0.517860665
12736,1.271651411
14757,0.570766106
9395,0.0
9051,-3.041917911
6267,0.728977711
4077,-0.983029513
10969,-1.052807557
2798,-4.868619426
1453,-0.205710454
10038,0.35507605
3717,0.0
6030,-0.001544241
1728,-0.230533574
746,-1.459084771
11254,1.552832594
7375,-1.119032521
14997,-0.391656865
11338,-5.463294576
6768,4.576103149
1837,-1.212930851
9792,-0.587435858
10537,-0.78297835
9276,-0.076506569
4528,-1.253147312
10585,0.0
7001,0.0
13285,-0.619766762
