,Bug 1,Bug 2,Carbon,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
9517,LA,EC,Acetate,76.19412972,28495.55031,43.7176934,-8.179287724208619,-41.6212352,-2127.4663066997928,1669.5403779506332,469.92431183759584,-745.3533607302422,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
14494,PK,PH,Fructose,4369.451626,15536.57509,1174.03396,-36.003105449814484,-134.32802803587006,7263.078621203025,-1947.930074785628,323.1544970230396,-1540.2701117941529,1.734465090778677,0.0343645341896359,1.675692322398025,0.0107785747182994
11103,RP2,PK,ArabinoseL,512.1652468,19414.50867,6794.826846,408.9874868119989,138.86570756698234,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,1.734465090778677,0.0343645341896359
13121,PH,PAr,Ribose,1044.165182,11385.60583,353.8672437,-112.9673663424345,-36.25147393828399,-1694.9022807554345,-240.82647191593367,4172.71385273874,1168.1224639327693,1.675692322398025,0.0107785747182994,1.5779525775593926,-0.0142748062335358
3972,PAg1,EL,Pyruvate,1075.153071,2728.445685,400.8996756,-38.3740791089939,292.6249086778794,2948.202194327789,3875.839637567356,1373.0798365124526,312.5572073877007,-0.6443154712889336,-0.2220118218825399,-0.7347306548489613,-0.0440939376470185
10735,PAr,EA,Serine,2330.760276,12684.41527,15.39354772,80.49040490248252,-20.506946243523547,-2788.449131408402,1881.6342611257503,-1751.9151684974338,-105.7903740546841,1.5779525775593926,-0.0142748062335358,-0.7286059140580324,0.2582533144674926
14805,PAg1,PP,Citrate,436.7200356,10627.94756,2244.828798,-56.366048330409285,776.247381885047,-1541.2519523501269,2693.6455479560072,319.2770112890751,-323.4601435791636,-0.6443154712889336,-0.2220118218825399,1.7082373371805837,0.0228923513977414
7873,PAg1,KA,Galactose,900.1269488,2955.263116,1080.917147,337.7389588857935,120.62473542830128,8198.217860856765,-3472.529591636279,1585.0405516719188,347.43177064176416,-0.6443154712889336,-0.2220118218825399,-0.7612583622572914,0.0598887978357191
11447,PK,PK,Melezitose,-3.415649221,0.0,-3.415649221,-81.84174308229409,-81.84174308229409,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,1.734465090778677,0.0343645341896359,1.734465090778677,0.0343645341896359
1553,PAl,PAg1,Maltose,-16.36876273,3427.532393,757.2328695,-23.71401487435435,22.19976872152495,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.5643511278633632,-0.250667083381068,-0.6443154712889336,-0.2220118218825399
13051,PAr,PAr,Pyruvate01,673.8389179,0.0,673.8389179,40.164019525429694,40.164019525429694,-3806.052493422824,-973.2049868701582,289.13287850378003,-91.69461650408572,1.5779525775593926,-0.0142748062335358,1.5779525775593926,-0.0142748062335358
10240,PAg3,EA,Mannitol,828.1225088,2265.106137,268.1881617,352.3200627741893,290.35943889904235,4703.716698953833,-39.59385830218482,2060.655140294677,1986.6680726624932,-0.5989515583467925,-0.2484610553238693,-0.7286059140580324,0.2582533144674926
13824,PAr,PR2,Xylose,331.8376188,8586.542597,-10.07006193,-70.63842751327331,-141.69791324542336,-262.62735676487785,-1831.719518216824,4975.540851918478,1225.075731282064,1.5779525775593926,-0.0142748062335358,1.6398755564620169,0.0056531287404293
9541,LA,EC,Melezitose,19.69601711,28495.55031,3.43455535,13.560059051202073,-47.19521069999996,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
4178,RP1,EL,Alanine,945.3074571,1438.57347,563.6312208,8.379648755832934,183.6761855394645,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.796280534436652,0.1132262738115668,-0.7347306548489613,-0.0440939376470185
3918,PAl,EL,Melezitose,-1.779635627,1698.541063,11.58423869,-30.740654699680928,-34.40245467024374,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,-0.5643511278633632,-0.250667083381068,-0.7347306548489613,-0.0440939376470185
15015,RP1,PP,Uridine,55.14891702,11473.12455,285.5963206,-50.50700097959565,-72.12720069392196,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.796280534436652,0.1132262738115668,1.7082373371805837,0.0228923513977414
6722,EC,SF1,Mix,3063.358857,29179.12915,284.0711776,924.20801205,145.02139553067775,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.6435193071495694,-0.04782846145587,-0.7354472493977712,0.2471410927598533
5323,PAr,RP2,Proline,6517.616742,12676.46785,77.45389633,120.70659340471,8.379933361838425,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.7928518257374005,0.1173580381058817
11916,RP1,PR1,ArabinoseL,808.642218,16104.34438,5955.614889,436.75359645617095,203.1799925124417,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,1.62148647467857,-0.002116133365859
7158,LA,BI,ArabinoseD,3.574968719,1558.156974,-7.381439851,-5.1875928685695945,-44.43148630447115,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7710003090347234,0.0770753917642925,-0.7807537139600523,0.0380225394363147
15350,PAr,PP,Raffinose,0.751250416,8651.569596,4.966425979,-104.66779419710258,-96.77438168714788,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,1.5779525775593926,-0.0142748062335358,1.7082373371805837,0.0228923513977414
14196,EL,PH,Arginine,14.2141903,17556.48446,2534.64988,-36.135358374172256,-45.70098169820801,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,-0.7347306548489613,-0.0440939376470185,1.675692322398025,0.0107785747182994
5654,EL,RP1,ArabinoseD,4.188936172,1438.57347,4.340991344,-36.02486770101155,-49.1466908090872,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7347306548489613,-0.0440939376470185,-0.796280534436652,0.1132262738115668
13269,PAg2,PR2,Arabinogalactan,11.28260577,14054.96924,197.8463496,-2.8956727440346413,-69.67825497365493,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.9077578641416,-0.6309041661015486,-0.2015744697433372,1.6398755564620169,0.0056531287404293
11843,EL,PR1,Glucose,546.7639875,16019.70794,3933.24502,580.9075339056377,628.8649853514722,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.7347306548489613,-0.0440939376470185,1.62148647467857,-0.002116133365859
4092,EL,EL,Pyruvate01,49.21693108,0.0,49.21693108,7.0185061596079095,7.0185061596079095,-3806.052493422824,-973.2049868701582,289.13287850378003,-91.69461650408572,-0.7347306548489613,-0.0440939376470185,-0.7347306548489613,-0.0440939376470185
14457,EA,PH,Glucose01,18.15916496,18110.66951,1125.867885,10.889073635025058,-119.389991926496,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.3321488083415,-0.7286059140580324,0.2582533144674926,1.675692322398025,0.0107785747182994
5430,PP,RP2,GlcNAc,0.595620773,11600.0096,720.235397,-95.38165156724392,385.9827925982785,2605.0300383812646,-701.6177193137013,-4124.15408876552,3189.88327600666,1.7082373371805837,0.0228923513977414,-0.7928518257374005,0.1173580381058817
7762,PP,BI,Acetate,1852.233739,11737.90345,17.78568972,207.92033040781257,-42.928978291146336,-2127.4663066997928,1669.5403779506332,469.92431183759584,-745.3533607302422,1.7082373371805837,0.0228923513977414,-0.7807537139600523,0.0380225394363147
1396,PAr,PAg2,Sucrose,-5.568418522,12044.20878,854.9095487,-107.20217821493202,599.8065591527396,-2689.207894007573,2758.239159096253,-4003.379981210841,4360.020146252447,1.5779525775593926,-0.0142748062335358,-0.6309041661015486,-0.2015744697433372
9225,PAr,CF,Alanine,2870.187902,11814.71094,975.3813272,21.86045878402557,-33.824096157596266,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,1.5779525775593926,-0.0142748062335358,-0.7747391645761742,0.0463737318058709
11778,PAg3,PR1,Glycerol,1178.417055,15827.3151,6590.496109,331.9681008918801,32.489578035771274,7432.507689247068,1108.0144049648736,-1882.1951300912435,-2786.313227145484,-0.5989515583467925,-0.2484610553238693,1.62148647467857,-0.002116133365859
9834,EC,EC,Mix,3063.358857,0.0,3063.358857,924.20801205,924.20801205,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.6435193071495694,-0.04782846145587,-0.6435193071495694,-0.04782846145587
12863,CF,PAr,Proline01,146.4287716,11814.71094,1072.166943,-33.44937320665906,-0.8768367649711308,-3596.306299453788,-268.0285673898953,262.2626062599346,-271.902723882693,-0.7747391645761742,0.0463737318058709,1.5779525775593926,-0.0142748062335358
2342,PAl,PAg3,Lactose,658.7399065,2513.886583,15.95450389,-16.58275010423938,-4.51234571618204,4030.8857189822543,-8472.949601319571,-1673.018014133581,822.9364983016548,-0.5643511278633632,-0.250667083381068,-0.5989515583467925,-0.2484610553238693
13573,BI,PR2,Trehalose,656.3308861,15333.62833,6169.103705,214.10024914765685,448.7132188116796,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.7807537139600523,0.0380225394363147,1.6398755564620169,0.0056531287404293
7215,EL,BI,Glycerol01,107.6965955,1468.161998,81.06792322,75.51539640773706,-2.2812403237628587,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.7347306548489613,-0.0440939376470185,-0.7807537139600523,0.0380225394363147
12909,EC,PAr,Maltose,471.9336485,24663.7032,11.12708866,-40.85159475,-93.63072356544797,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.6435193071495694,-0.04782846145587,1.5779525775593926,-0.0142748062335358
8805,EL,CF,Sucrose01,37.17501106,2567.141895,-8.971865781,2.03028570120955,-45.32056997207553,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.7347306548489613,-0.0440939376470185,-0.7747391645761742,0.0463737318058709
9151,PK,CF,Arginine,2924.500954,18340.17212,-2.536472294,-45.86328276454117,-48.84652920858185,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,1.734465090778677,0.0343645341896359,-0.7747391645761742,0.0463737318058709
12465,PAg2,PAr,Pyruvate,994.957644,12044.20878,2547.147359,16.653606139226323,236.07833432478049,2948.202194327789,3875.839637567356,1373.0798365124526,312.5572073877007,-0.6309041661015486,-0.2015744697433372,1.5779525775593926,-0.0142748062335358
3443,SF1,LA,Raffinose,262.325364,1749.097303,587.969406,63.57120224346204,195.92925889526816,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.7354472493977712,0.2471410927598533,-0.7710003090347234,0.0770753917642925
7927,PAg3,KA,Sorbitol,36.48683648,2817.641589,1260.994592,21.67487600886932,447.4187370145928,3025.109188570561,-4388.14781823144,-1239.609695631989,-2140.1307152473296,-0.5989515583467925,-0.2484610553238693,-0.7612583622572914,0.0598887978357191
4978,RP1,RP2,Raffinose,675.1495177,956.137396,406.0119235,323.6758373859231,435.7508308178762,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.796280534436652,0.1132262738115668,-0.7928518257374005,0.1173580381058817
9172,PR1,CF,Glucose01,1014.577994,15616.3939,42.66451088,92.48752557718024,0.234592148634988,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.3321488083415,1.62148647467857,-0.002116133365859,-0.7747391645761742,0.0463737318058709
13231,PAl,PR2,Raffinose,117.9165668,14747.86023,-28.62737291,10.076933895662364,-153.9252713087503,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.5643511278633632,-0.250667083381068,1.6398755564620169,0.0056531287404293
12780,BI,PAr,Succinate,-1.610718881,12660.0197,2593.443927,-46.25036565765528,417.32390153072953,-492.129761316511,3883.979543166541,683.8780109038099,-547.0296480788238,-0.7807537139600523,0.0380225394363147,1.5779525775593926,-0.0142748062335358
5997,EA,RP1,Raffinose,-0.61984822,2586.492627,675.1495177,-20.233022953789032,323.6758373859231,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.7286059140580324,0.2582533144674926,-0.796280534436652,0.1132262738115668
11279,KA,PK,Proline,167.9925439,18257.06395,7612.040343,0.6749432915306669,67.4922898022487,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7612583622572914,0.0598887978357191,1.734465090778677,0.0343645341896359
4735,PAg2,RP2,Isoleucine,-9.529312776,2211.839357,6.250705896,-17.58207867336398,6.769694287312973,-1324.847017196924,4644.41825479104,-3265.222345649704,-1250.099393062326,-0.6309041661015486,-0.2015744697433372,-0.7928518257374005,0.1173580381058817
14881,LA,PP,Succinate,36.72364084,11447.77847,2691.536719,5.299866148688125,1077.980967660519,-492.129761316511,3883.979543166541,683.8780109038099,-547.0296480788238,-0.7710003090347234,0.0770753917642925,1.7082373371805837,0.0228923513977414
13932,PH,PR2,Maltose,-0.992426514,11198.69026,-29.63951558,-166.41137555370256,-148.1467160379561,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,1.675692322398025,0.0107785747182994,1.6398755564620169,0.0056531287404293
3351,RP2,LA,Sorbitol,578.5580697,1346.779935,7.810705312,445.35855692088217,14.367061365652148,3025.109188570561,-4388.14781823144,-1239.609695631989,-2140.1307152473296,-0.7928518257374005,0.1173580381058817,-0.7710003090347234,0.0770753917642925
9368,PAl,EC,Glucose01,24.70449388,28120.71471,350.7355648,21.6961554376727,336.03931879999993,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.3321488083415,-0.5643511278633632,-0.250667083381068,-0.6435193071495694,-0.04782846145587
4472,PR1,EL,ArabinoseL,5955.614889,16019.70794,641.4424304,203.1799925124417,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.7347306548489613,-0.0440939376470185
15405,PH,PP,Acetate,2146.296509,12920.1853,1852.233739,-98.5758698521746,207.92033040781257,-2127.4663066997928,1669.5403779506332,469.92431183759584,-745.3533607302422,1.675692322398025,0.0107785747182994,1.7082373371805837,0.0228923513977414
6981,PP,SF1,Sorbitol,17.97553834,12040.1984,308.0020668,-85.46788689443952,57.14643016282298,3025.109188570561,-4388.14781823144,-1239.609695631989,-2140.1307152473296,1.7082373371805837,0.0228923513977414,-0.7354472493977712,0.2471410927598533
13770,PK,PR2,Trehalose,-1.762616153,15943.93743,6169.103705,-89.37015482381548,448.7132188116796,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,1.734465090778677,0.0343645341896359,1.6398755564620169,0.0056531287404293
10781,PR2,EA,Maltose,-29.63951558,15124.14251,247.9306112,-148.1467160379561,-19.47615669966968,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,1.6398755564620169,0.0056531287404293,-0.7286059140580324,0.2582533144674926
10172,PAg2,EA,Maltose,582.3696126,2244.710436,247.9306112,47.78767132564644,-19.47615669966968,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.6309041661015486,-0.2015744697433372,-0.7286059140580324,0.2582533144674926
9675,SF1,EC,Proline01,7.092706874,29179.12915,8.00798825,-4.559654367725557,-36.01669540000012,-3596.306299453788,-268.0285673898953,262.2626062599346,-271.902723882693,-0.7354472493977712,0.2471410927598533,-0.6435193071495694,-0.04782846145587
15147,CF,PP,Arginine,-2.536472294,11584.66813,3200.071767,-48.84652920858185,569.6400490140672,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,-0.7747391645761742,0.0463737318058709,1.7082373371805837,0.0228923513977414
4819,PAg3,RP2,Sucrose,686.7711897,1948.097629,702.0357762,448.5530145164283,529.3719424765336,-2689.207894007573,2758.239159096253,-4003.379981210841,4360.020146252447,-0.5989515583467925,-0.2484610553238693,-0.7928518257374005,0.1173580381058817
14828,PAg3,PP,ArabinoseD,4.361506134,10811.68222,-22.38904154,-2.7868464014133,-83.61422954532544,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.5989515583467925,-0.2484610553238693,1.7082373371805837,0.0228923513977414
10452,BI,EA,Glucose,11.60312764,2084.359726,321.8210539,-40.25448843796244,179.9947507555985,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.7807537139600523,0.0380225394363147,-0.7286059140580324,0.2582533144674926
6280,PAg2,SF1,Galactose,192.2369965,2576.622732,308.0029776,149.1717607713399,43.632842540834304,8198.217860856765,-3472.529591636279,1585.0405516719188,347.43177064176416,-0.6309041661015486,-0.2015744697433372,-0.7354472493977712,0.2471410927598533
390,KA,PAl,Fructose,1051.98821,2735.116465,681.1760995,312.6339047161748,152.34932012535455,7263.078621203025,-1947.930074785628,323.1544970230396,-1540.2701117941529,-0.7612583622572914,0.0598887978357191,-0.5643511278633632,-0.250667083381068
2067,EA,PAg1,Uridine,104.1949592,3459.803524,44.19359528,-23.411125850281447,-61.41379736739714,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.7286059140580324,0.2582533144674926,-0.6443154712889336,-0.2220118218825399
2247,PH,PAg1,Glycerol,2709.972089,16441.78716,1704.285423,89.61622976680212,460.9460016251087,7432.507689247068,1108.0144049648736,-1882.1951300912435,-2786.313227145484,1.675692322398025,0.0107785747182994,-0.6443154712889336,-0.2220118218825399
7610,PR1,BI,Glycerol01,1488.608057,16613.15175,81.06792322,42.74333155055911,-2.2812403237628587,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,1.62148647467857,-0.002116133365859,-0.7807537139600523,0.0380225394363147
2769,CF,PAg3,Trehalose,999.1380042,2825.847139,743.2465447,314.76768203110265,311.0672203421882,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.7747391645761742,0.0463737318058709,-0.5989515583467925,-0.2484610553238693
5841,BI,RP1,Sucrose01,-1.644973949,1590.781117,58.94661914,-50.67723232702849,-20.984449613939205,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.7807537139600523,0.0380225394363147,-0.796280534436652,0.1132262738115668
4937,RP2,RP2,Sucrose01,52.79252193,0.0,52.79252193,41.15677119694692,41.15677119694692,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.7928518257374005,0.1173580381058817,-0.7928518257374005,0.1173580381058817
8333,EA,KA,Melezitose,6.602796004,3501.902935,4.49688524,-20.81505598560364,-8.387609580039339,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,-0.7286059140580324,0.2582533144674926,-0.7612583622572914,0.0598887978357191
11373,EA,PK,ArabinoseL,10.55815597,19668.42264,6794.826846,-15.626032062449896,138.86570756698234,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7286059140580324,0.2582533144674926,1.734465090778677,0.0343645341896359
6386,LA,SF1,ArabinoseD,3.574968719,1749.097303,-21.43345472,-5.1875928685695945,-27.83983488522051,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7710003090347234,0.0770753917642925,-0.7354472493977712,0.2471410927598533
9190,PR1,CF,Isoleucine,3321.567434,15616.3939,-8.448159848,-71.84756589635992,-48.59660526076016,-1324.847017196924,4644.41825479104,-3265.222345649704,-1250.099393062326,1.62148647467857,-0.002116133365859,-0.7747391645761742,0.0463737318058709
14006,PAl,PH,Isoleucine,-1.62489276,17912.97704,5235.337605,-14.800705020175544,-138.35832170012495,-1324.847017196924,4644.41825479104,-3265.222345649704,-1250.099393062326,-0.5643511278633632,-0.250667083381068,1.675692322398025,0.0107785747182994
13747,PK,PR2,Fructose,4369.451626,15943.93743,2348.146038,-36.003105449814484,-57.72414114830451,7263.078621203025,-1947.930074785628,323.1544970230396,-1540.2701117941529,1.734465090778677,0.0343645341896359,1.6398755564620169,0.0056531287404293
8221,CF,KA,Ribose,853.7904747,1328.66454,1254.847351,115.59161451899556,342.92500504430933,-1694.9022807554345,-240.82647191593367,4172.71385273874,1168.1224639327693,-0.7747391645761742,0.0463737318058709,-0.7612583622572914,0.0598887978357191
8699,PAg3,CF,Fructose,746.3314277,2825.847139,1011.491808,278.9481319571628,322.4236152050321,7263.078621203025,-1947.930074785628,323.1544970230396,-1540.2701117941529,-0.5989515583467925,-0.2484610553238693,-0.7747391645761742,0.0463737318058709
10872,PAl,PK,Rhamnose,51.59125865,19235.14357,19.34071801,20.222767023358983,-77.73362543860878,-4170.626376599495,-2666.583267557139,55.821384556513785,114.1443569589125,-0.5643511278633632,-0.250667083381068,1.734465090778677,0.0343645341896359
14427,EC,PH,Glycerol,8168.607955,29008.51306,2709.972089,66.89270390000001,89.61622976680212,7432.507689247068,1108.0144049648736,-1882.1951300912435,-2786.313227145484,-0.6435193071495694,-0.04782846145587,1.675692322398025,0.0107785747182994
10532,CF,EA,Pyruvate01,45.34091897,3578.442567,45.32715995,-18.559137821021864,-30.675617777013144,-3806.052493422824,-973.2049868701582,289.13287850378003,-91.69461650408572,-0.7747391645761742,0.0463737318058709,-0.7286059140580324,0.2582533144674926
96,PAg1,PAl,Alanine,1038.708258,3427.532393,256.1740682,-46.40420290620693,-15.290861866826274,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.6443154712889336,-0.2220118218825399,-0.5643511278633632,-0.250667083381068
11779,PAg3,PR1,Glycerol01,110.9530728,15827.3151,1488.608057,73.21267778414256,42.74333155055911,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.5989515583467925,-0.2484610553238693,1.62148647467857,-0.002116133365859
11271,KA,PK,Succinate,-0.310589036,18257.06395,3739.399274,-17.22265880334885,1292.322811487511,-492.129761316511,3883.979543166541,683.8780109038099,-547.0296480788238,-0.7612583622572914,0.0598887978357191,1.734465090778677,0.0343645341896359
14760,PAg2,PP,Glucose,453.7119951,10982.19141,104.172226,498.3835259034684,-39.00558579260587,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.6309041661015486,-0.2015744697433372,1.7082373371805837,0.0228923513977414
11082,EL,PK,Glycerol01,107.6965955,18705.31437,1257.409652,75.51539640773706,-44.66129917838032,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.7347306548489613,-0.0440939376470185,1.734465090778677,0.0343645341896359
10391,RP1,EA,Proline,71.61638495,2586.492627,761.1337424,-44.52743475000261,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.7286059140580324,0.2582533144674926
10156,PAg2,EA,Acetate,-7.018267575,2244.710436,32.21086994,-10.611096590468604,-19.572939585488147,-2127.4663066997928,1669.5403779506332,469.92431183759584,-745.3533607302422,-0.6309041661015486,-0.2015744697433372,-0.7286059140580324,0.2582533144674926
9670,SF1,EC,Mannitol,220.7299314,29179.12915,6234.639254,77.44171199172627,205.64212815,4703.716698953833,-39.59385830218482,2060.655140294677,1986.6680726624932,-0.7354472493977712,0.2471410927598533,-0.6435193071495694,-0.04782846145587
9083,EC,CF,Arabinogalactan,65.4913873,26627.01389,12.20133369,44.233003000000046,-34.3151824618991,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.9077578641416,-0.6435193071495694,-0.04782846145587,-0.7747391645761742,0.0463737318058709
11710,PAg2,PR1,Arginine,-9.644685513,16113.17359,2394.953195,-26.32871353095744,-69.74732693332953,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,-0.6309041661015486,-0.2015744697433372,1.62148647467857,-0.002116133365859
13635,CF,PR2,Pyruvate,603.467062,14505.99229,2778.361245,-13.851767228899233,612.2823895495612,2948.202194327789,3875.839637567356,1373.0798365124526,312.5572073877007,-0.7747391645761742,0.0463737318058709,1.6398755564620169,0.0056531287404293
6866,PAr,SF1,Glutamine,3467.252108,13394.01339,5.597572136,880.3924532359441,-12.55631751351484,675.2104018554141,5232.697271642289,-17.614236442801648,-502.4393323583622,1.5779525775593926,-0.0142748062335358,-0.7354472493977712,0.2471410927598533
5664,EL,RP1,GlcNAc,482.4285663,1438.57347,879.5134636,312.5175588314909,423.519315022226,2605.0300383812646,-701.6177193137013,-4124.15408876552,3189.88327600666,-0.7347306548489613,-0.0440939376470185,-0.796280534436652,0.1132262738115668
11322,CF,PK,Maltose,1006.326765,18340.17212,-22.86760913,-18.65649538836044,-91.71847371521916,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.7747391645761742,0.0463737318058709,1.734465090778677,0.0343645341896359
10292,LA,EA,Lactose,40.31467463,1939.310787,362.5836142,11.559613178090556,-15.595426802458976,4030.8857189822543,-8472.949601319571,-1673.018014133581,822.9364983016548,-0.7710003090347234,0.0770753917642925,-0.7286059140580324,0.2582533144674926
6157,PR2,RP1,Uridine,63.84613163,14671.86682,55.14891702,-130.39502607945826,-50.50700097959565,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,1.6398755564620169,0.0056531287404293,-0.796280534436652,0.1132262738115668
13136,PH,PAr,Glycerol01,1658.161982,11385.60583,1140.515145,72.9097066247705,221.21885657519,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,1.675692322398025,0.0107785747182994,1.5779525775593926,-0.0142748062335358
9093,EA,CF,Glucose,321.8210539,3578.442567,665.7794742,179.9947507555985,269.0318990979248,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.7286059140580324,0.2582533144674926,-0.7747391645761742,0.0463737318058709
1855,SF1,PAg1,Alanine,158.4080355,4194.359884,1038.708258,-2.143781517580692,-46.40420290620693,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.7354472493977712,0.2471410927598533,-0.6443154712889336,-0.2220118218825399
13195,PP,PAr,Uridine,285.5963206,8651.569596,222.9506901,-72.12720069392196,-92.53539790150796,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,1.7082373371805837,0.0228923513977414,1.5779525775593926,-0.0142748062335358
6164,PH,RP1,Galactose,2097.682882,17563.37694,810.3343593,-134.4774009582627,242.39872534924703,8198.217860856765,-3472.529591636279,1585.0405516719188,347.43177064176416,1.675692322398025,0.0107785747182994,-0.796280534436652,0.1132262738115668
1854,SF1,PAg1,Sorbitol,308.0020668,4194.359884,9.798746427,57.14643016282298,-71.99850623527287,3025.109188570561,-4388.14781823144,-1239.609695631989,-2140.1307152473296,-0.7354472493977712,0.2471410927598533,-0.6443154712889336,-0.2220118218825399
5937,EC,RP1,Pyruvate01,272.9030303,27420.06137,49.14971912,6.191051749999929,-30.871942880369943,-3806.052493422824,-973.2049868701582,289.13287850378003,-91.69461650408572,-0.6435193071495694,-0.04782846145587,-0.796280534436652,0.1132262738115668
8510,PH,KA,Pyruvate01,1050.597359,17723.34851,59.00475842,-109.49276704489851,23.07127329825346,-3806.052493422824,-973.2049868701582,289.13287850378003,-91.69461650408572,1.675692322398025,0.0107785747182994,-0.7612583622572914,0.0598887978357191
2998,PR2,PAg3,Mannitol,-22.49766299,14231.02695,828.1225088,-145.73816310223518,352.3200627741893,4703.716698953833,-39.59385830218482,2060.655140294677,1986.6680726624932,1.6398755564620169,0.0056531287404293,-0.5989515583467925,-0.2484610553238693
12835,KA,PAr,Arabinogalactan,8.526779592,11870.31428,264.8860774,0.0816360042381347,15.42104811062734,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.9077578641416,-0.7612583622572914,0.0598887978357191,1.5779525775593926,-0.0142748062335358
6875,PAr,SF1,Raffinose,0.751250416,13394.01339,262.325364,-104.66779419710258,63.57120224346204,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,1.5779525775593926,-0.0142748062335358,-0.7354472493977712,0.2471410927598533
