,Bug 1,Bug 2,Carbon,1 on 2: Effect,2 on 1: Effect,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
19,PAl,PAl,Mannitol,-0.109358549,-0.109358549,393.9878314,0.0,393.9878314,131.17881643816224,131.17881643816224,4703.716698953833,-39.59385830218482,2060.655140294677,1986.6680726624934,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
20,PAl,PAl,Sorbitol,-0.961886706,-0.961886706,879.7215944,0.0,879.7215944,63.61307185886688,63.61307185886688,3025.109188570561,-4388.1478182314395,-1239.609695631989,-2140.1307152473296,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
21,PAl,PAl,Alanine,-0.073335973,-0.073335973,256.1740682,0.0,256.1740682,-15.290861866826274,-15.290861866826274,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
22,PAl,PAl,Serine,0.0,0.0,38.16800126,0.0,38.16800126,-18.62750729109553,-18.62750729109553,-2788.449131408402,1881.6342611257505,-1751.9151684974338,-105.7903740546841,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
23,PAl,PAl,Proline,0.0,0.0,275.2525442,0.0,275.2525442,-5.156436573938778,-5.156436573938778,3883.9113678546114,9886.057996490277,1037.753729077042,-486.55829406901347,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
24,PAl,PAl,Proline01,0.0,0.0,23.26606033,0.0,23.26606033,-14.210515864088734,-14.210515864088734,-3596.306299453788,-268.0285673898953,262.2626062599346,-271.902723882693,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
25,PAl,PAl,Glutamine,-0.16313534,-0.16313534,402.5597567,0.0,402.5597567,10.484318066355966,10.484318066355966,675.2104018554141,5232.697271642289,-17.614236442801648,-502.4393323583622,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
26,PAl,PAl,Isoleucine,0.0,0.0,-1.62489276,0.0,-1.62489276,-14.800705020175544,-14.800705020175544,-1324.847017196924,4644.4182547910395,-3265.222345649704,-1250.099393062326,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
27,PAl,PAl,Arginine,0.0,0.0,2.591348621,0.0,2.591348621,-16.241958532500462,-16.241958532500462,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
28,PAl,PAl,Trehalose,-1.152071261,-1.152071261,755.2472702,0.0,755.2472702,75.6550668715289,75.6550668715289,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
29,PAl,PAl,Cellobiose,-0.899124554,-0.899124554,767.340404,0.0,767.340404,-10.053131967664058,-10.053131967664058,-4540.841100752734,-2411.5148155820675,194.30540693002575,224.30168399432355,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
30,PAl,PAl,Maltose,0.0,0.0,-16.36876273,0.0,-16.36876273,-23.71401487435435,-23.71401487435435,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
31,PAl,PAl,Sucrose,-0.302456805,-0.302456805,859.305017,0.0,859.305017,150.44031372541622,150.44031372541622,-2689.207894007573,2758.239159096253,-4003.3799812108405,4360.020146252447,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
32,PAl,PAl,Sucrose01,0.0,0.0,38.83647778,0.0,38.83647778,22.787102043072075,22.787102043072075,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
33,PAl,PAl,Lactose,-1.092585166,-1.092585166,658.7399065,0.0,658.7399065,-16.58275010423938,-16.58275010423938,4030.8857189822543,-8472.949601319571,-1673.0180141335807,822.9364983016548,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
34,PAl,PAl,Raffinose,0.0,0.0,117.9165668,0.0,117.9165668,10.076933895662364,10.076933895662364,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
35,PAl,PAl,Melezitose,0.0,0.0,-1.779635627,0.0,-1.779635627,-30.740654699680928,-30.740654699680928,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.58753478052165,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
36,PAl,PAl,Arabinogalactan,0.0,0.0,5.869899588,0.0,5.869899588,-4.90414396802862,-4.90414396802862,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.90775786414156,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
37,PAl,PAl,Uridine,0.0,0.0,24.26165224,0.0,24.26165224,-15.22888085815839,-15.22888085815839,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
38,PAl,PAl,Mix,-0.636263923,-0.636263923,787.6045154,0.0,787.6045154,233.76114045077225,233.76114045077225,2759.911010298725,3559.081141984618,935.9820333754827,1520.1451734521138,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
39,PAl,PAl,Water,0.0,0.0,0.0,0.0,0.0,-10.287334263356456,-10.287334263356456,-5012.312205527095,-2264.234742272802,129.85587241574865,-415.48598176092287,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
40,PAg2,PAl,ArabinoseD,0.0,0.39247379,121.5171036,2448.638991,-8.06855257,-10.784836190161514,-23.20377536654405,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.6309041661015486,-0.20157446974333726,-0.5643511278633632,-0.250667083381068
42,PAg2,PAl,Xylose,-1.066436438,-0.7422268,302.7197644,2448.638991,753.4142182,10.39687068520368,27.700284088109584,-262.62735676487785,-1831.7195182168239,4975.540851918478,1225.075731282064,-0.6309041661015486,-0.20157446974333726,-0.5643511278633632,-0.250667083381068
43,PAg2,PAl,Ribose,0.0,-1.49728481,758.6572441,2448.638991,358.8712166,190.38609202116183,75.49254225296306,-1694.9022807554343,-240.82647191593367,4172.71385273874,1168.1224639327693,-0.6309041661015486,-0.20157446974333726,-0.5643511278633632,-0.250667083381068
44,PAg2,PAl,Rhamnose,0.056854428,-0.630749639,578.6117607,2448.638991,51.59125865,164.33143342988944,20.222767023358983,-4170.6263765994945,-2666.583267557139,55.821384556513785,114.1443569589125,-0.6309041661015486,-0.20157446974333726,-0.5643511278633632,-0.250667083381068
45,PAg2,PAl,Fructose,-0.234060702,-1.329874317,530.6003674,2448.638991,681.1760995,335.02543311812326,152.34932012535455,7263.078621203025,-1947.9300747856282,323.1544970230396,-1540.2701117941529,-0.6309041661015486,-0.20157446974333726,-0.5643511278633632,-0.250667083381068
